Township,Year,SoilType,Seeding_DOY,Soil_temp_l1_min,Soil_temp_l1_max,Soil_temp_l1_mean,Soil_temp_l2_min,Soil_temp_l2_max,Soil_temp_l2_mean,Cumulative_GDD,Longitude,Latitude
46-17-W4,2024,Black,152,0.5531455007323008,0.7919264501522485,0.6770514392586681,0.5686906807479621,0.6280589440488812,0.5993536619137769,0.5127873344575387,0.09221214163462665,0.8183204352698699
45-15-W3,2025,Black,135,0.42503766366528883,0.7457364224433398,0.6217169316000516,0.4741536839577123,0.5391917073493603,0.5086984455300083,0.2953963427810912,0.39564346967311526,0.7998629426751798
14-30-W1,2024,Black,144,0.47088915801562026,0.6975907532093709,0.6030752611826101,0.48701377117385514,0.5570712269249732,0.5207798598496096,0.4694409606782629,0.8618725883920213,0.24000137825312073
3-24-W1,2024,Black,140,0.5980429496444228,0.794635260424886,0.7062110841585251,0.5825651675020289,0.6503938373090505,0.6148964859966141,0.5119760056058656,0.9233435020786986,0.037210744610138846
46-5-W4,2024,Black,136,0.3087134062741635,0.6870277630631135,0.5027937883874849,0.3067945416524779,0.40579699896946264,0.35522132803916784,0.2976288422663676,0.21539812528502988,0.8182184791383396
41-8-W3,2025,Black,125,0.17836687464026688,0.581565192024785,0.4097672298275779,0.23310981364896705,0.3416172962560595,0.2881738118662389,0.07544347162943311,0.4681159338510641,0.7272189491377574
8-27-W1,2024,Black,131,0.42136160577347226,0.6904444380895765,0.572481025219004,0.42420775861274246,0.5057505410953604,0.4621924304740178,0.3173381405614716,0.8929350492485177,0.12948438945184826
4-25-W1,2024,Black,146,0.682642660972064,0.8328131350477699,0.7643272097240097,0.6792191438113725,0.730246003707478,0.7042697701803241,0.5741378968459858,0.9137527124128315,0.055686266446492994
5-26-W1,2025,Black,130,0.44542523548476093,0.7764013049013649,0.6262457296665142,0.49948033067470554,0.623343763643899,0.555318320002084,0.17994108075937382,0.9041588763711834,0.07411482988342222
6-31-W1,2025,Black,139,0.5575275568750615,0.7481846928002299,0.6561960789593477,0.592194823459678,0.6578576208163615,0.6207784204684049,0.26112275149667835,0.8562060232248294,0.09258018452352701
45-16-W4,2025,Black,150,0.7472392516699343,0.94421847613939,0.8632761212301584,0.7891238446714367,0.8265132996208878,0.8114454762146314,0.6940049936445227,0.10248103737488723,0.80015132656637
2-27-W1,2024,Black,140,0.6437607954743862,0.8350941354473437,0.7555192093445788,0.6524290804340176,0.7093549409430747,0.6811098052193653,0.5364670803629428,0.8965136314276672,0.018637563396932677
2-24-W1,2024,Black,143,0.5675901441123605,0.791834909137066,0.6985377623052877,0.5697140756613779,0.6401733159211137,0.605281911095976,0.5523369703187629,0.9250360095897889,0.01859330544683857
42-19-W3,2025,Black,129,0.282359300601254,0.6560595024382713,0.5042101318128158,0.3444107049569956,0.44177497762699725,0.39360022168444214,0.12131670788240367,0.3562059081414821,0.7453853470145315
43-10-W3,2024,Black,149,0.48568029263057017,0.7581058941953513,0.6375158216987867,0.49641488811135737,0.5620610252024925,0.5310848413314231,0.4945819652077169,0.4469501947915422,0.7635153673958399
9-32-W1,2024,Black,165,0.7733674699633414,0.854586517649542,0.8202040246981067,0.7595379226367808,0.7812461405834514,0.771867299572276,0.8661170095353813,0.8446972545553137,0.14790946169159191
42-8-W3,2025,Black,132,0.34838173531983085,0.6896126284845955,0.551219127138855,0.4007749642770837,0.4786641240814234,0.4409436749197109,0.20650614531246764,0.4681252164084002,0.7453805724646791
42-17-W3,2024,Black,142,0.4076867005152824,0.6685856915078303,0.5530445967844012,0.4185235486017389,0.49674131530687654,0.45664621861650984,0.4227437547293787,0.3765517562462648,0.7453811743257557
2-30-W1,2024,Black,144,0.6759014361125639,0.8647261200849302,0.7900808531980407,0.6835714108282547,0.7374924660068439,0.7115898222474476,0.5991054475609757,0.8680012811473174,0.018643028864817168
18-9-W2,2025,Black,148,0.5760747352548633,0.6927261724546468,0.6378152039715844,0.6096718601581519,0.6186310553626816,0.6131172407739691,0.3935836838021516,0.7445543378728532,0.30904040171029656
44-26-W3,2024,Black,139,0.20352156206722322,0.4044632032808704,0.31185183831987895,0.2034562687769778,0.2670162395584779,0.2351526890091753,0.2772805052103824,0.28272387177200375,0.7817068834935341
45-4-W4,2025,Black,133,0.3945801822521473,0.7559472385230106,0.6103834805485517,0.4620178647788178,0.5503299991629893,0.5087593957964367,0.28058193445261476,0.22565651416737165,0.8001529165874128
15-1-W2,2024,Black,134,0.3490256017177311,0.6347133207398715,0.5108592351824512,0.3622080577446944,0.45099377078788294,0.40475967531442886,0.3228203200566252,0.8223375432628179,0.25445116039216487
50-1-W4,2025,Black,141,0.45647874194349713,0.7546328337900452,0.6262679066713704,0.4986001969225148,0.5685019822174774,0.5364544763909603,0.35073448898602594,0.2562948962877325,0.8906774073439578
41-19-W3,2024,Black,140,0.38758805545935243,0.6900349743546199,0.5522620405703355,0.40113724638804404,0.4896489468814314,0.44483009724769634,0.36593202508648337,0.3562040940521465,0.7272179278280362
47-12-W4,2025,Black,140,0.5513109657252165,0.8492552609826394,0.7236594078451523,0.6154146179673222,0.6896307996101912,0.6561316186378139,0.40874427416632036,0.14254607790847285,0.8361537204505023
43-11-W3,2025,Black,143,0.484932533255551,0.7701002075537015,0.6553368462117697,0.5405582096175063,0.6023280772436426,0.574163093912255,0.31536957317094594,0.43669489853046173,0.7635248538965218
48-18-W3,2024,Black,132,0.2169396526271234,0.6113822944326758,0.42979357305797516,0.22112210541839694,0.3255290087274524,0.2734790803674583,0.2834545634564278,0.3633985291929003,0.8542715296449952
45-6-W4,2024,Black,136,0.3106203871894417,0.6892884602981934,0.5037310188468915,0.31088712539322105,0.40930975015033183,0.35946946485562187,0.3102553963058783,0.20513346009879996,0.800144693144393
5-29-W1,2024,Black,132,0.4792280796091845,0.7468984531790579,0.6313881263830694,0.49063646914629266,0.5657558382411807,0.5267176356530001,0.3709391809840667,0.8753961525674825,0.07409668985608064
40-4-W3,2024,Black,145,0.4817736944825565,0.7433968830280034,0.6245120259830655,0.47844829716179904,0.5583222311828779,0.5187833207195806,0.47261830046916936,0.5088301042163916,0.7090308420942879
39-4-W3,2025,Black,124,0.15953824440425823,0.5300879729847975,0.3685158202598364,0.2232360043954993,0.3228750035307606,0.27134363505891884,0.01736069662031381,0.5088323417247196,0.6908545705363593
40-9-W3,2025,Black,138,0.458468483532085,0.7621553722773451,0.6446345542353623,0.5129346357272482,0.5821859354114162,0.5510742996943485,0.3188952748937233,0.45792932001234554,0.7090471459936882
3-30-W1,2025,Black,145,0.6777922369168128,0.8712923739826036,0.7828477133758999,0.7312355959343287,0.7908984240600503,0.7586883220535091,0.4229118827756537,0.8658333118635486,0.03719303849743838
3-20-W1,2024,Black,144,0.582824274243394,0.7028145475977046,0.642088434883543,0.5317325452527347,0.5814296318483566,0.554005811983613,0.5240687549571116,0.9616769518115209,0.03719333896694543
56-18-W4,2024,Black,149,0.3664090729654357,0.6581780563393044,0.5268018686319426,0.35198021223854,0.42799333463164074,0.3896041830228337,0.3852370613110639,0.07769770532495812,0.9999941136167969
43-5-W3,2024,Black,141,0.4428616152886795,0.7196616588839475,0.5926076031092148,0.4262866005508911,0.5077491951001707,0.4674512714467716,0.44188950949861866,0.49824245393597977,0.7635350846885789
38-22-W2,2025,Black,136,0.4700857202784575,0.6322672309811096,0.557553448994242,0.5007072567852351,0.5285538963887556,0.5146411159012168,0.215240626017899,0.6101410391693332,0.6726574778727308
9-32-W1,2025,Black,148,0.5482812235298338,0.6968163346333595,0.6333463536271967,0.5816459171374112,0.6343119659313408,0.6056718985992411,0.3091252217652224,0.8446972545553137,0.14790946169159191
14-9-W2,2025,Black,147,0.536157649076069,0.6993725719444042,0.6220162026941837,0.5734894339541026,0.6327568177702227,0.5997417483010913,0.3235591748542153,0.745143304461612,0.23627913655531074
42-9-W3,2025,Black,131,0.3104256129622097,0.6822930499944042,0.5306158734857003,0.3727095969837018,0.4547817726965293,0.41574626785183083,0.17892726120059071,0.45794596582186387,0.7453742810536852
22-15-W2,2025,Black,145,0.5460775608895619,0.6675618182866772,0.6110363119306678,0.5787479525984521,0.6039174741568988,0.5899976533914559,0.3249509103424294,0.6850635451399611,0.38179455016196506
31-15-W2,2025,Black,133,0.351642938726906,0.5375836557356616,0.4598313132877933,0.3784108355450332,0.41699838358670727,0.39813167026800184,0.10000552212854355,0.6818715809411007,0.5487944732828005
46-27-W3,2025,Black,134,0.40374975653827444,0.759552537711922,0.6161262232962688,0.46555555924599196,0.5468958529632303,0.5091924061002465,0.23691397351325338,0.2724397424092597,0.8180201429238387
30-11-W2,2025,Black,133,0.3590869394100426,0.5755298012623824,0.4856387623514035,0.39073035201322937,0.43900569701195385,0.41481757014709986,0.17203661331055145,0.7221013555921116,0.533867420131017
17-14-W3,2024,Brown,143,0.7054591762677725,0.5967150908676464,0.6429076055782816,0.5225426858805731,0.5365291489807218,0.5308802714832024,0.7656553639527321,0.44449631235378817,0.42869397705908696
15-14-W3,2025,Brown,129,0.6120473330347088,0.741009761602621,0.7045427886913671,0.6579240252875704,0.739903878480912,0.7017768851290198,0.4163181824906057,0.4444893561632881,0.35725092502877587
26-6-W3,2025,Brown,141,0.8471757396013512,0.6347872669557804,0.808997697617347,0.8979284907395166,0.930851497623387,0.9250148380420946,0.5960857843954194,0.6501718627541635,0.7502791867810039
22-7-W3,2024,Brown,134,0.5518294199469734,0.54588231128837,0.5445380386698961,0.4447383503841007,0.47428798717440745,0.457231355542427,0.6500011683995893,0.6250097892168363,0.6073782200262308
26-1-W4,2024,Brown,134,0.3991828094079056,0.4039170591106518,0.38320440279561274,0.26203198634222336,0.2722802541421834,0.26393055544776245,0.5355700022730034,0.02635680062472545,0.7500906209392042
28-27-W3,2025,Brown,138,0.876239779934196,0.9731576862019518,0.9643251237354475,0.9053082043788485,0.9539221407742455,0.9416761524572361,0.5956035307988576,0.09130271866310125,0.8217433089646953
28-25-W3,2025,Brown,132,0.5776137419517692,0.701635424979481,0.6807991119878996,0.5725306658097271,0.6241370238745114,0.6070476593538263,0.44199480477090275,0.14443731378432645,0.8217394520423547
18-16-W3,2024,Brown,134,0.48940383467185666,0.47106972905828925,0.4506555115119155,0.2750982700328688,0.2891922830825382,0.2789544471555627,0.6520837352268345,0.39255732053188197,0.4644822990002666
5-18-W3,2024,Brown,146,0.5772410101411599,0.5038824426473791,0.5604886927401449,0.46361268629131325,0.48142290664624987,0.4757847828366528,0.7254688781836595,0.3501529608920677,2.8996478462772757e-06
30-26-W3,2025,Brown,136,0.7235441887335387,0.6051473534219816,0.7117009564813401,0.6492050746079692,0.6244632418510396,0.6430228200625077,0.54222751728313,0.11787237908595927,0.8931072880143986
26-1-W4,2025,Brown,121,0.10973973950986837,0.21477441233966088,0.18555120746688236,0.1677143173759117,0.18005129721405888,0.18363010403338187,0.10126333133284574,0.02635680062472545,0.7500906209392042
16-26-W2,2025,Brown,138,1.0,0.9503693331071985,0.9999999999999998,0.9999999999999998,0.9839509642347442,0.9999999999999998,0.6598967659514972,0.8881484437597109,0.3927732339454231
31-27-W3,2025,Brown,139,0.7368753017140862,0.7683844587342885,0.7979185609239698,0.7360234885462591,0.7569168783988065,0.755709961385221,0.5784215780557729,0.08558152201341684,0.9286763148454611
29-23-W3,2025,Brown,134,0.6755157321931055,0.6598045924230527,0.7171678062546303,0.6446635549979098,0.5640787235314013,0.6154959985595172,0.4975608918736513,0.19756943091688584,0.8574762449208713
7-20-W3,2024,Brown,144,0.487200229021855,0.3707313878992755,0.4497122115227883,0.37090504883176556,0.3815903577367328,0.3784642370010993,0.6900306123341067,0.2959119050987944,0.0714049691052594
29-6-W3,2024,Brown,150,0.8384830317309676,0.6609430187175711,0.7932324058670004,0.6599513887036283,0.6615333975348872,0.6721922692285067,1.0,0.649116818566938,0.857382346560005
9-22-W2,2024,Brown,138,0.5985801998891137,0.6873947479084888,0.6538329559548723,0.4167029327186387,0.44857116258034724,0.4390318181804367,0.7483914897347999,1.0,0.14246515354984624
21-6-W3,2024,Brown,135,0.5478207095723021,0.49710823074649335,0.5194179636519076,0.39137155166947535,0.40335423156254,0.39954846343392947,0.6719842667984576,0.6511793193718098,0.5716466404138814
33-21-W3,2024,Brown,146,0.5971235007935592,0.3434617044970598,0.4804981138972162,0.40213760471462034,0.387348912587298,0.39856296067578634,0.7113942883076455,0.24630249060752618,1.0
23-6-W3,2024,Brown,132,0.5081401290485522,0.4849676105279035,0.4833585309883619,0.3668682042123559,0.3833239295475859,0.3698829521722471,0.5877812714490407,0.6501408752258726,0.6430810523613886
28-6-W3,2024,Brown,143,0.6964630618188986,0.4737165025765937,0.620720693083453,0.5037537232134244,0.49639025204461573,0.5062320096809549,0.7952549351641376,0.6491247121701207,0.8216961652522201
18-12-W3,2024,Brown,138,0.5631055702932103,0.48226068291693425,0.5015306374307349,0.34095009084432837,0.34255348705182276,0.34335485330284365,0.7014915241772787,0.4964180848910438,0.4644195454644482
30-27-W3,2025,Brown,139,0.8001735709927108,0.7483124408757114,0.8220878391141528,0.7789736272054228,0.7938465306027709,0.795992304597678,0.5644337780330082,0.09131719853821352,0.8931200117917442
14-2-W3,2025,Brown,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7563337002590345,0.3215232499453009
19-15-W3,2024,Brown,133,0.4161689781728123,0.4179464213940438,0.37196951955326174,0.18964464974970174,0.19518522714787334,0.18796612111194588,0.6271614464702459,0.41574347468460005,0.5001905515629872
28-22-W3,2025,Brown,139,0.8266946763044353,0.7196849234781784,0.8175691709265516,0.7981826791556976,0.717978525532188,0.7697096232747811,0.5727547543046874,0.22412027972678317,0.8217274970552566
17-12-W3,2024,Brown,139,0.7254792989730393,0.5231422721796077,0.6152272650892214,0.5313298162574762,0.5288880902840236,0.5305819145994932,0.7130393361413151,0.4964211801607412,0.428689037042183
31-22-W3,2025,Brown,140,0.7126018780330231,0.6000981155863987,0.6972722967589469,0.6513269466494049,0.6705169799355928,0.6650641951518095,0.5829216567295852,0.21952170124945525,0.9286498345272634
16-26-W2,2024,Brown,144,0.8499763714769365,0.8382660069196266,0.8780585181970688,0.7075652925739273,0.6852143452445536,0.7021190724161277,0.91469425168184,0.8881484437597109,0.3927732339454231
27-8-W3,2024,Brown,146,0.7405984495868217,0.5752623140368494,0.6842538412602546,0.5850414626331188,0.5880481084405296,0.5948764024280868,0.8604112301327581,0.5960126810097961,0.7859574764705677
6-1-W3,2025,Brown,133,0.8758865092697313,1.0,0.925456785771243,0.880693881120082,0.9764293170975189,0.923600331061109,0.5974498057433781,0.7821501392785635,0.03572141978431276
30-28-W3,2025,Brown,143,0.8829767000825547,0.7328626491061225,0.8575203376134579,0.8393187349708175,0.8303802434998087,0.8434471487357003,0.662408043228022,0.06475684309364382,0.8931093761988933
29-25-W3,2025,Brown,132,0.5615933732215005,0.7004509673195676,0.666313971111314,0.5521985513594565,0.597197875201477,0.5818501677592758,0.4370479186949523,0.14443532165786266,0.8574629503804445
8-22-W2,2025,Brown,130,0.5420419857840598,0.5524444511958229,0.536691023205514,0.5051267052843114,0.5565963106301672,0.5243896743899483,0.3243209992639804,0.9999861477618985,0.10673719030340578
18-15-W3,2024,Brown,131,0.31947217290034013,0.2835282618935362,0.24605288458489794,0.08238636155722978,0.07365597669111579,0.07286749075784837,0.5306042839434147,0.41853127720296257,0.464461214746688
24-11-W3,2025,Brown,133,0.7103933159591141,0.7338748504970898,0.7511427529560526,0.6338572684478303,0.6872690840853966,0.6628249146422618,0.5456696207905998,0.5184052323413049,0.6787944272616855
28-28-W3,2025,Brown,141,0.932123838349541,0.9605667220960581,0.9864623255832956,0.9598613350537815,1.0,0.9916693340254492,0.6559772734212067,0.0647358106178757,0.8217470767270036
23-7-W3,2024,Brown,136,0.6701745786638201,0.6394349772838113,0.6592428611930379,0.5635575969391697,0.6007880885937786,0.5814166514058452,0.6919797199590662,0.6237973726960746,0.6430739342677292
29-27-W3,2025,Brown,138,0.8049733969782963,0.8620242040997743,0.8765645502074679,0.8163319602635495,0.8492172492035683,0.8460689934350467,0.5704441593274602,0.09131392043882158,0.8574697768367265
23-4-W3,2024,Brown,134,0.47476076590401994,0.6626233503190329,0.5637789326366687,0.4142476175474299,0.4762082445295448,0.4444590774943249,0.6353363363238891,0.7028250918387364,0.6430543302938609
29-22-W3,2025,Brown,138,0.7847415679941973,0.7104514289437427,0.7945680771108454,0.7534622471257844,0.6775269360777458,0.7268924672746089,0.564304022205507,0.22412942014355863,0.857463496594459
5-5-W3,2025,Brown,128,0.5947258141621444,0.7729585188051087,0.6567833673922998,0.6501245354275129,0.7318291659788971,0.6839621636994848,0.3973866540644571,0.6803172222139864,7.38814013985234e-05
30-6-W3,2024,Brown,147,0.7554976943628858,0.49512746689964304,0.671352409877237,0.5556452450900962,0.5409690095281112,0.5560146662452545,0.8946123123231269,0.6491056510202,0.8930321410980078
17-16-W3,2024,Brown,132,0.4292133304731437,0.38729618180224046,0.35933779095425655,0.19767167909232453,0.2035876103236962,0.19306022992295668,0.5653830264634587,0.3925552234947354,0.4287346929507798
26-2-W4,2024,Brown,132,0.33977402041601,0.3027154035912081,0.287855462771869,0.17096046636581907,0.16794422053197855,0.1633133000493303,0.4779558683807581,0.0,0.7500872200871562
8-22-W2,2024,Brown,134,0.44470468776408734,0.5579498636817659,0.4989553614735114,0.252925547311174,0.27936418375749006,0.2689370975470555,0.6412534825469333,0.9999861477618985,0.10673719030340578
30-7-W3,2025,Brown,139,0.8332993870570026,0.6502206367586938,0.7930248766994288,0.7743137809080856,0.7800849009555555,0.7811346612937025,0.6360862947809336,0.6225835628853424,0.893038834704015
5-19-W3,2024,Brown,146,0.5828776110758626,0.512095767577974,0.5696408551855054,0.4734509680813592,0.4929230694603195,0.4868380709912652,0.7099431087444957,0.32477160411682604,0.0
27-8-W3,2025,Brown,137,0.8224884445266377,0.7322446200837645,0.8228215114090298,0.7681787042333308,0.8056297762696634,0.7937006430085531,0.6452133255004665,0.5960126810097961,0.7859574764705677
24-6-W3,2024,Brown,134,0.5137337436854045,0.6006556059738752,0.5528401136248868,0.4176457369571591,0.4586387300476562,0.4377199666065359,0.633522748444471,0.6501470581523705,0.6787838469701271
14-14-W3,2025,Brown,128,0.5094587984430844,0.5585988546893312,0.5545006938127417,0.5345624202096382,0.5883752473551014,0.5644926051205754,0.3567010201049917,0.44695545102988987,0.3215056255140567
30-24-W3,2025,Brown,135,0.6878819122668257,0.7217542492952962,0.7494811226443685,0.6596412833733747,0.5872156226040222,0.6375771516434492,0.507723721498379,0.17100567628779118,0.8931136899727505
22-6-W3,2024,Brown,135,0.5532708884341432,0.5217385917671016,0.5388668751346499,0.39811456437488535,0.415181591505037,0.4080538879630591,0.6875334377617565,0.6512036646119448,0.6073818325741769
14-15-W3,2025,Brown,127,0.43288105934265964,0.5399049819152468,0.5036430334687545,0.45757813236193057,0.5290614738771615,0.49754766669791084,0.3294476612220832,0.421175799632703,0.3214849993781428
22-8-W3,2024,Brown,144,0.784014125225105,0.6048959014799529,0.7058778380018291,0.6519755818585975,0.6535762105373748,0.658163675674938,0.8109442547961234,0.5988381632997744,0.6073739833680989
21-7-W3,2024,Brown,134,0.5417621921998149,0.5191607259306634,0.5232846548835808,0.41543428445019237,0.44235972939825796,0.4288018328899339,0.6523987369988028,0.6250027904198596,0.5716593546169371
31-21-W3,2025,Brown,140,0.7121009784671871,0.5929496572986759,0.6926758473826709,0.6453415803341527,0.6610896775623303,0.6574616172598997,0.5718063088702113,0.24630337497928068,0.9286440712236228
6-29-W2,2025,Brown,132,0.7963885750631937,0.9328897631194009,0.8545248883890373,0.8058603065830552,0.9005355380717441,0.8482002716575126,0.5515098954798262,0.826259385838636,0.035274690100941086
18-14-W3,2024,Brown,136,0.5564362508008306,0.48232324716784536,0.49760640947695456,0.3556606594902798,0.36252784810084604,0.35882849035945874,0.678397399705552,0.4444900963414753,0.4644648366781787
29-8-W3,2025,Brown,133,0.7440041400966187,0.7053606993090442,0.7725906742843562,0.6942478212383731,0.7421605404109912,0.7231196673527898,0.5512749407830921,0.5960244416508154,0.8573962940809743
2-11-W2,2025,Dark Brown,128,0.5741660726790268,0.6656694118184323,0.6084346348499055,0.5947290296361284,0.6681736231872877,0.6263296747655596,0.340191972181675,0.8799207691372057,0.02936286280712963
2-13-W2,2025,Dark Brown,127,0.517517242203653,0.5817959387910443,0.5448150377162588,0.539463320280273,0.6038320845095939,0.5709512076561747,0.27665323583129364,0.8559103062146782,0.029380635366823782
15-20-W2,2025,Dark Brown,145,0.7957117868328445,0.5122848767977473,0.669397002442631,0.7060155858860333,0.6566923910258451,0.6808106460064236,0.6786612314415198,0.7650150791908157,0.41173243512561086
10-18-W3,2024,Dark Brown,146,0.6213545466692252,0.6835372125629458,0.6533623142490261,0.5572074951562835,0.6226924081809868,0.5888414844318453,0.7204271251222615,0.4332252822970073,0.264829733957054
16-23-W2,2025,Dark Brown,145,0.8576718798770918,0.8066764648673383,0.8407612440696202,0.8654831777994454,0.8417180430191937,0.854513912170735,0.7176387475482686,0.7279152775946791,0.44117612935069417
32-11-W3,2025,Dark Brown,130,0.46293972390812343,0.4913601346879566,0.5122079485279132,0.431464736697419,0.49863627724083337,0.46695565714692394,0.3130941808425743,0.5127243797655634,0.9117482304724334
26-21-W4,2024,Dark Brown,140,0.510154960611857,0.5583436471170538,0.533079415219305,0.4930671776734582,0.5534506878244692,0.52692244724865,0.5774523514244323,0.029533254454014113,0.7354382353505109
4-14-W2,2024,Dark Brown,136,0.5905700290391526,0.7745004648628124,0.6860677686172272,0.483805496476862,0.5623483729222067,0.5244834633193449,0.7089837065947449,0.8427228471598571,0.08798771713637166
28-4-W3,2024,Dark Brown,131,0.4250630661047262,0.44995540163076275,0.442449423641615,0.30499968815116474,0.3801197450573768,0.3392117511573329,0.5086360162079057,0.6022971682843661,0.7943329461772102
29-24-W2,2025,Dark Brown,130,0.3954607697182193,0.35863349717761905,0.4160828098129843,0.3720031808227944,0.4128534295802406,0.39372472311700596,0.18216979299643055,0.7088245399162485,0.8236644466105894
15-3-W3,2025,Dark Brown,120,0.310586262056305,0.4739491223701904,0.40218880542462365,0.35562570184282905,0.44446984958789404,0.4007608526816511,0.08599245817755258,0.6155809626180542,0.4119121199685658
3-13-W2,2025,Dark Brown,132,0.7518325323374712,0.7272125813508032,0.7309274901603575,0.707890047334486,0.7342842202977853,0.718001029718657,0.5415439490700353,0.854836982127825,0.058665532620608474
27-1-W4,2024,Dark Brown,132,0.46223278397734324,0.5775904586548521,0.499547861564795,0.39516135038897326,0.4713922007713882,0.4282965369681326,0.46626264362081626,0.2804374952740485,0.764764920733576
20-27-W2,2024,Dark Brown,141,0.7485744223551065,0.8528109394195096,0.8060848228942405,0.7138869657725162,0.7695644254325202,0.7412482380284573,0.8100790205498642,0.675814694888599,0.5588842749018816
6-10-W2,2024,Dark Brown,130,0.43238685429988544,0.6113720522474297,0.5236504913933846,0.34871819736201515,0.43284563234113305,0.38813403156244747,0.4862495893345505,0.8911003644373974,0.14683648341989297
1-10-W2,2024,Dark Brown,137,0.6528548515261746,0.8111648257449882,0.7401089137595651,0.5568608658447385,0.6299732955464692,0.5949430425524758,0.7774928512781977,0.8919324769406849,3.031083510407484e-05
31-23-W4,2024,Dark Brown,141,0.509296578593876,0.5944585531702373,0.5363985868656176,0.49087087361505377,0.5269757099423844,0.513586907863059,0.5370183945514468,0.0,0.8824031218258703
17-23-W2,2024,Dark Brown,144,0.7706310694577735,0.808617550637742,0.8016581896036816,0.7138435918834849,0.7114600184261262,0.7163657018334342,0.8574904403030164,0.7279182168001945,0.47059295239845866
7-19-W3,2024,Dark Brown,144,0.5227827511928567,0.5965084890018466,0.5647180617639598,0.44096695392460783,0.5130522450680693,0.47664370562971686,0.6785856726655229,0.42101819645455585,0.1765742959950991
5-8-W2,2024,Dark Brown,143,0.6609236556753758,0.7884713122543858,0.7424509058055277,0.5799600205295232,0.6497021938039464,0.6189047360144795,0.8102205626806873,0.9153015178049699,0.11742298506516846
25-21-W4,2024,Dark Brown,138,0.5432098974785138,0.5261796751230843,0.5363874878418395,0.5113247500953789,0.5557537512030399,0.5360726008974943,0.5796281750296256,0.029533459769119474,0.7060493872146196
4-8-W2,2024,Dark Brown,144,0.6906146892890022,0.8118174125728159,0.7646464540794642,0.6058571241029738,0.6744102833220595,0.6434574266727999,0.8298869264064762,0.9153043507752248,0.08802138089340517
14-26-W2,2025,Dark Brown,131,0.7127608797370744,0.7833846171001229,0.7477118279022053,0.7140765238835716,0.7378367655649729,0.7246405741826274,0.4751376393864401,0.6930411716449871,0.38219088581254823
5-9-W2,2025,Dark Brown,150,0.9137985395592599,0.9088120968146649,0.9079030302380311,0.8983181619732301,0.9475785071784715,0.9232162717258514,0.8672531916581853,0.9032003568346418,0.11742670576324699
8-12-W2,2024,Dark Brown,126,0.32213562278064445,0.5351374798816491,0.43645087756842815,0.2669699959090761,0.361314167240362,0.3112271801363132,0.382713548828829,0.8659196256863808,0.20564045319111912
29-9-W3,2024,Dark Brown,131,0.4761075203976213,0.5197300807146732,0.4913918484704298,0.3724895877101795,0.44100861368625155,0.4034233264163461,0.5307067593343058,0.5390932474168952,0.82374814265944
20-28-W2,2025,Dark Brown,129,0.5501943941351883,0.6569783345528846,0.6278054202552052,0.5704773022959772,0.629248118883027,0.5999460102941405,0.36529793390486226,0.6633554848948044,0.5588835614365948
15-27-W2,2025,Dark Brown,130,0.6473766649730035,0.7427724213627915,0.6973213178593909,0.6532105346327373,0.718268333593632,0.6833734547118846,0.4526528667031979,0.6784578462527495,0.41170317921321953
30-8-W3,2024,Dark Brown,131,0.47850013774155975,0.5341018846969303,0.5036937211977741,0.3746081169642137,0.44493852594564043,0.4084415632251324,0.5250372471197505,0.5517389639742714,0.8530851328262763
14-21-W2,2025,Dark Brown,134,0.7755331676916285,0.6995471506216293,0.7412324745028835,0.724974222969635,0.6982216963738652,0.7116049017226496,0.5598714412732282,0.754395643813174,0.3822535709899988
29-24-W2,2024,Dark Brown,133,0.46840242976308855,0.6201782266205611,0.5427318592349191,0.35787368211803305,0.4561832596927523,0.4078233954560389,0.591139740775736,0.7088245399162485,0.8236644466105894
3-14-W2,2025,Dark Brown,130,0.6333696489377061,0.7391696750854375,0.6743712040374348,0.6490588876177916,0.7160435884738063,0.680670884316146,0.4054959339296639,0.8427284959635504,0.058641426599358226
29-5-W3,2025,Dark Brown,132,0.5567339439876229,0.5879243406885808,0.5981489686859807,0.5220203930031927,0.5874824804129537,0.5560085485131037,0.39579819857472276,0.5896446473525945,0.823708263438089
10-17-W2,2025,Dark Brown,129,0.5640673068142774,0.554059722298132,0.5631525189863484,0.5466037002467542,0.5450759039619517,0.5459289952096449,0.3401876963126168,0.8049846657631363,0.2644795443899923
8-15-W2,2025,Dark Brown,146,0.8509960962030517,0.6814118865824588,0.7652656192334601,0.7856813483365448,0.788379270072352,0.7859443085471796,0.7218751208286509,0.8293664288785259,0.20564410196259075
35-11-W3,2025,Dark Brown,135,0.5529625598526313,0.5610773896533505,0.5919969238615272,0.5016916068286692,0.549683710611846,0.529257048153269,0.42532480901193426,0.5117459053888656,1.0
1-14-W2,2024,Dark Brown,133,0.5318928890769937,0.7401570165275131,0.6442530687450951,0.4440155664507275,0.5315291258506054,0.4887373004852699,0.6113140405355771,0.8439015497123421,0.00013397683339277933
14-27-W2,2025,Dark Brown,130,0.629112231134598,0.7117257078257422,0.672076684386085,0.6324678892409419,0.6927843158458598,0.66018975015094,0.3972745174081673,0.6807755936771525,0.38219662083028894
26-22-W4,2025,Dark Brown,130,0.5430995353127962,0.7855159918077033,0.6714923162939481,0.645947745250962,0.70782792319196,0.6837137592914759,0.3893537345544261,0.016983344423378455,0.7354394754949602
